% Model:              0.5mm Simulation.mph
% Version:            COMSOL 6.2.0.339
% Date:               Dec 29 2024, 12:00
% Dimension:          1
% Nodes:              11692
% Expressions:        1
% Description:        Line graph
% Arc length (mm)         Electric potential
0.2819963327659458        1.3611011356633346E-7
0.282060494174706         1.361362380645621E-7
0.2828608434373443        1.364960622953592E-7
0.2829395850876626        1.365314632822537E-7
0.28568453070412403       1.3772421967537833E-7
0.2871125345791139        1.3831836538815034E-7
0.28771796201216837       1.3859618114505926E-7
0.29105671241794795       1.401037621797201E-7
0.29159879937941824       1.403340343874284E-7
0.29216457498352355       1.4057436925375933E-7
0.29276875795831003       1.408575788962745E-7
0.2933366962008037        1.4112379888813162E-7
0.29491190406495527       1.4183806768234032E-7
0.297216615387935         1.4286543294830128E-7
0.29985979133922314       1.4416417608603753E-7
0.3008838275853698        1.446673435149136E-7
0.3021058461177404        1.4523324412843886E-7
0.30226865579234286       1.4530733655798655E-7
0.30247351703686753       1.4540989825080347E-7
0.30498995498411574       1.4659209224498385E-7
0.3072780077731423        1.4762580764571406E-7
0.3079148929510964        1.4793701597072084E-7
0.3098088289031544        1.4887190278020655E-7
0.3115255584807244        1.4971931677843434E-7
0.31228735975394173       1.5007059859888273E-7
0.3132313181637656        1.5054196111775917E-7
0.31431861050030463       1.5107234760899642E-7
0.31507648524301857       1.514662039205585E-7
0.31885207700734597       1.5341898820573153E-7
0.3197224924575419        1.5384317787767517E-7
0.32064898721251467       1.5429469732862224E-7
0.32155877763110396       1.5478233139261123E-7
0.3220092896014428        1.5502379907405033E-7
0.3228947217904441        1.5547085630819832E-7
0.32498967336575646       1.565239749881515E-7
0.32573871565914914       1.5689334562928257E-7
0.3269793639247247        1.5750513891427593E-7
0.33071295833786607       1.5953502820803452E-7
0.33261688521926125       1.6056286283256865E-7
0.3331319072056349        1.6084089737011428E-7
0.3333097406369312        1.609311791357222E-7
0.3335446521611054        1.6106275862637905E-7
0.3385311948852916        1.6369455580380815E-7
0.33964011734914124       1.6427597469765908E-7
0.3407971576565032        1.6494444716993136E-7
0.34425452480982344       1.6694191843677276E-7
0.34435823445577185       1.6699828777488282E-7
0.34597049406134595       1.6786797856383156E-7
0.3463494314327118        1.6809314461221851E-7
0.3482372273148613        1.6921018936690208E-7
0.35130602549408607       1.709212123984815E-7
0.3523008707735542        1.7146558122823122E-7
0.35416766798013555       1.7259115927591834E-7
0.3553771424140155        1.7331555674945223E-7
0.3566713206662939        1.7404545536170533E-7
0.35863124748576425       1.751508269464382E-7
0.3619859045275575        1.7723689421377664E-7
0.36292980246861717       1.7782061769619586E-7
0.3630238169269475        1.778753407581075E-7
0.36496162419797074       1.7900328159984514E-7
0.3651897069645429        1.7914946604036677E-7
0.36649976001820406       1.7998911462750318E-7
0.3698041410749795        1.8198384516527798E-7
0.371292000910179         1.8287789551080718E-7
0.3776223776223837        1.8706854190363123E-7
0.38319188620948097       1.903872683243301E-7
0.3846975358916289        1.913770162259873E-7
0.38725841140715644       1.9313397674585794E-7
0.38876139479657823       1.9414573576663334E-7
0.39081987924871875       1.9566502466922377E-7
0.3910461079619907        1.9581325679999457E-7
0.39177269416088834       1.9628933880962824E-7
0.3927183971025645        1.9693687019680836E-7
0.39287379481985596       1.9704327242419654E-7
0.39433090338367904       1.9795861342826465E-7
0.39596976508589776       1.9909116284017243E-7
0.39689444519193273       1.997301709449277E-7
0.3988478524301442        2.0105466114765892E-7
0.39990041197077275       2.017980665939992E-7
0.4037939068982066        2.0480888545099737E-7
0.40401738087505734       2.0497505864851232E-7
0.40546992055787356       2.0593065857341065E-7
0.40592301069940007       2.062567392090531E-7
0.4065304789767037        2.0671323627670543E-7
0.408125212017346         2.0789364076678683E-7
0.4110394291449726        2.098728028600141E-7
0.4129981689686595        2.1133318806962955E-7
0.4161665127614782        2.1379316039870628E-7
0.41660893773206986       2.141301555947723E-7
0.41721488250139416       2.1463504463457463E-7
0.4185130341478267        2.1559774755024666E-7
0.42007332723791535       2.1675485327919588E-7
0.4221784463191689        2.1838291974462635E-7
0.423376629214836         2.193937669797014E-7
0.4258025465462527        2.2128349389681477E-7
0.427148485507173         2.2231242720347335E-7
0.42774795490626616       2.2278925718562886E-7
0.4299654361739993        2.2472180929914566E-7
0.4304123841277345        2.2509605132780373E-7
0.4333174634933634        2.2725191877070088E-7
0.43587747344542294       2.2953396761743507E-7
0.43602863712639106       2.296503191417248E-7
0.4363348508885849        2.2989737623370541E-7
0.4382474676785524        2.313421745452526E-7
0.4387536315643441        2.31737656243488E-7
0.4409790133588931        2.3366863207585901E-7
0.44207733770108604       2.3462165405441354E-7
0.443177471863736         2.3546523067701563E-7
0.4438148332564733        2.3596975665048173E-7
0.4449883352002679        2.3694324528644986E-7
0.44614903818973417       2.3800540882790905E-7
0.44750735726388413       2.3924841156963133E-7
0.448107476048925         2.397219927220019E-7
0.4512230388361935        2.422683059843982E-7
0.451414319729567         2.4244118012606623E-7
0.45160102938655733       2.4260992291644265E-7
0.4530374802341086        2.4396152134683064E-7
0.4555169034755657        2.463738062859213E-7
0.45698770437248903       2.476489899550367E-7
0.4574577424721209        2.48056512760989E-7
0.4579674844192958        2.4854259980172355E-7
0.4591372410823453        2.49695476245399E-7
0.4593872255166431        2.49909087060963E-7
0.45989362145531487       2.503614768657382E-7
0.462897488604483         2.528753649933904E-7
0.4636924461080465        2.535660195499196E-7
0.46628276342245023       2.56054047036989E-7
0.4671734216467289        2.5690953378807743E-7
0.4678274927896702        2.5756195473667274E-7
0.4689564692500454        2.5872998757902325E-7
0.46905247293956265       2.58818684430332E-7
0.46992714974397387       2.5962678960686014E-7
0.47009029771449207       2.59792642733254E-7
0.4707671249008065        2.6048069238855766E-7
0.4727574969748556        2.6223368519875164E-7
0.47484471974524567       2.641519563682174E-7
0.4749596177768147        2.642575539040963E-7
0.47616185337989947       2.6540873561419165E-7
0.47768750116004277       2.670135160253571E-7
0.48239603502452333       2.721759312959804E-7
0.48239682497517045       2.721767106526617E-7
0.4823998119504509        2.72179696565792E-7
0.4826783702126214        2.724581557743916E-7
0.48267891745027036       2.724587349967276E-7
0.49071450479554457       2.8058134855320226E-7
0.49071931306207617       2.8058628581421764E-7
0.49105371351181226       2.8092965744166017E-7
0.49105438234859733       2.809303458060507E-7
0.4991277338664375        2.8941788778979726E-7
0.4991319855531149        2.894224209323807E-7
0.4994292527253421        2.8973936678937407E-7
0.49942984724692785       2.897400019790462E-7
0.5075409629373304        2.986023550651377E-7
0.5075446638043424        2.986064491046726E-7
0.5078047919388737        2.9889421271891787E-7
0.5078053121452601        2.988947892119833E-7
0.5159541920082233        3.0814741052516667E-7
0.5159573477373147        3.081510320964575E-7
0.5161803311523983        3.0840693186197596E-7
0.5161807770435871        3.0840744430535325E-7
0.5243674210791127        3.180714669869191E-7
0.5243700372750002        3.1807458290491493E-7
0.5245558703659263        3.182959121543258E-7
0.5245562419419159        3.1829635516386974E-7
0.5327806501500056        3.2839868993852226E-7
0.5327827323417669        3.2840126579595E-7
0.5329314095794544        3.285851928358385E-7
0.5329317068402446        3.2858556079646894E-7
0.5411938792208986        3.3915899753919554E-7
0.5411954328633222        3.3916099634011257E-7
0.541306948792986         3.3930446445047835E-7
0.5413071717385769        3.3930475131630937E-7
0.5496071082917879        3.5038806061925055E-7
0.5496081387666987        3.503894414475555E-7
0.5496824880065123        3.5048906884630325E-7
0.5496826366369056        3.5048926794077196E-7
0.5580203373626791        3.6212730268009083E-7
0.5580208499802382        3.6212801940206117E-7
0.5580580272200386        3.621799991754642E-7
0.5580581015352344        3.6218010299146E-7
0.5664335664335667        3.7442389989420294E-7
0.5716753236127339        3.809320104099344E-7
0.5738348025272995        3.8398367175481817E-7
0.5764937978207847        3.8767377919727966E-7
0.5767709949238427        3.880353388186441E-7
0.5769170807919011        3.882258846452768E-7
0.57721844405879          3.886682569858636E-7
0.5773775474161589        3.889018054382698E-7
0.5812360386210358        3.9444987694162426E-7
0.5821588379710683        3.957498030832578E-7
0.5843987719131452        3.9926246806614607E-7
0.586554029208008         4.02481874630312E-7
0.5866826746512235        4.026637325390587E-7
0.5874005951502337        4.036786112423638E-7
0.5875782863373367        4.0395544378138515E-7
0.5883215283987493        4.0511337170297446E-7
0.5886372747147774        4.0559775728655474E-7
0.5926423523294009        4.1163762608117833E-7
0.5932911357672843        4.1270850264432035E-7
0.5944359280161109        4.14598087238123E-7
0.596038510808512         4.1717624176425893E-7
0.5966142605952296        4.180810660533537E-7
0.5977020668855904        4.19712675757934E-7
0.5978841095085663        4.199857230025833E-7
0.5990235779875022        4.21856367856472E-7
0.5992655093813344        4.222535422629884E-7
0.6023639773927112        4.272657089902085E-7
0.6031258666877335        4.2843663817775603E-7
0.6034397469022501        4.28961717411647E-7
0.6066744919824529        4.342569534288987E-7
0.6072469492747388        4.3515448359589703E-7
0.6083676238669025        4.3691153913071326E-7
0.6090783881622865        4.38125001666351E-7
0.6102094903639248        4.400560921200734E-7
0.6108409829959882        4.4112018879620003E-7
0.6136093810460679        4.4567269805786875E-7
0.6154980600990854        4.490484413586832E-7
0.6167347233696745        4.512587998335058E-7
0.6182422190897263        4.538539205058226E-7
0.6188511382252351        4.548744116974179E-7
0.6194510236822346        4.5597602521831143E-7
0.6212900978970861        4.5910856431886324E-7
0.6230714194244182        4.6203918694791837E-7
0.6235787208213583        4.6296502548153275E-7
0.6252074837464114        4.659085400050509E-7
0.6267424580247472        4.6868255887054616E-7
0.6272917006236085        4.6960065188782897E-7
0.6280464523750133        4.7100002772128986E-7
0.6290008931530426        4.726764016958243E-7
0.6297458237710565        4.740789214849822E-7
0.6335507122160031        4.811033804425568E-7
0.6344142934286445        4.826291239663786E-7
0.6353315730685072        4.842497398963799E-7
0.6362318838187573        4.859730179864822E-7
0.6366803763482878        4.868314741911874E-7
0.6375660573381374        4.884726337539867E-7
0.6396615947115727        4.92271279001337E-7
0.6404088952108058        4.936177183631025E-7
0.6416622529839735        4.958759401117817E-7
0.6453862909052184        5.031486825583808E-7
0.6473006771230203        5.068111040551522E-7
0.6478058395401707        5.077775327092719E-7
0.6479929328994398        5.081236977105132E-7
0.6482399572389266        5.086192062369563E-7
0.6532065244722993        5.181798789961689E-7
0.6543236128149061        5.202798231140391E-7
0.6554841704247689        5.226402182656701E-7
0.6589313027320554        5.296511536263969E-7
0.6590712959390892        5.299279477628481E-7
0.6606542927303725        5.330207713714573E-7
0.661026758039382         5.338085504356087E-7
0.66292920226185          5.377278424405202E-7
0.6659846435096384        5.437689440833817E-7
0.6669849726458388        5.457366802252078E-7
0.668846991606463         5.496934971970646E-7
0.6700567659239383        5.5219479092273E-7
0.6713508640865591        5.54803932916156E-7
0.6733156525613033        5.587653110138468E-7
0.6766672251735422        5.660628706245833E-7
0.6776184472847717        5.680705265506811E-7
0.677712461763706         5.682608282206339E-7
0.6796463324767696        5.721753191623012E-7
0.67987316026381          5.726695286898E-7
0.6811822291158229        5.755217114283252E-7
0.6844874587406249        5.825950238187311E-7
0.685977012392236         5.856679245569091E-7
0.6923076923077023        5.99718375691739E-7
0.6986385495038228        6.136254108853234E-7
0.7001276145918283        6.170907211897304E-7
0.7034327110245044        6.250714381598507E-7
0.7049694066999432        6.284878955777028E-7
0.7069986668392012        6.332958618531899E-7
0.707188350348849         6.337215909689085E-7
0.7079475368759596        6.354255230052222E-7
0.7113002638960637        6.432362756570899E-7
0.7114522038699533        6.436129012518583E-7
0.7145577297413155        6.513108131207751E-7
0.7157674591600891        6.540751154476577E-7
0.7176311210921842        6.584907329148649E-7
0.7186297024356847        6.610175249428147E-7
0.7216896413706912        6.68504235774498E-7
0.7233680759212078        6.723835306263477E-7
0.7235873814442169        6.728904022145952E-7
0.7239619782883047        6.737854473276527E-7
0.7255546011663316        6.778494797529786E-7
0.7256827484581212        6.781786539477788E-7
0.7275296310799444        6.825662107472086E-7
0.7302928354844251        6.891306324001223E-7
0.7314073037283464        6.919785853955504E-7
0.7355930025827977        7.029757089770077E-7
0.7363806159021831        7.050450124096902E-7
0.7366236926805456        7.056482898620053E-7
0.7368077671749305        7.061383103049894E-7
0.7392272260124741        7.120919607246965E-7
0.7429545498766661        7.21555019637184E-7
0.7431905095046965        7.221965798246444E-7
0.7449517125636671        7.269851861387676E-7
0.7470471482966055        7.325021654321812E-7
0.747932785891738         7.348980945193157E-7
0.7492854070727848        7.382851443174001E-7
0.7510715904336749        7.430751780771464E-7
0.7535908205868029        7.494528334612889E-7
0.754867070580735         7.526837739274486E-7
0.755616264268907         7.54640943378037E-7
0.7566904740161036        7.574983751160882E-7
0.7576461367424692        7.601585370208671E-7
0.7584181028384656        7.623180484030953E-7
0.758732354930995         7.631793708840179E-7
0.7620214232698554        7.721942623323051E-7
0.7621604088216909        7.725869033864363E-7
0.7626562229874843        7.739876029133981E-7
0.7649359616750147        7.804284206969395E-7
0.7674752410532371        7.873247096911533E-7
0.7676663092324993        7.878335224362039E-7
0.7678180901590999        7.882636868824213E-7
0.7690402375342131        7.918295303712407E-7
0.7727178601274307        8.016717701167824E-7
0.7737536001196936        8.04639353030362E-7
0.7750129084480584        8.082474997719159E-7
0.7766070396850662        8.129648762683142E-7
0.7777694110223639        8.161933282740321E-7
0.7788685536637363        8.194529418913875E-7
0.7822077267370204        8.285134916336003E-7
0.7828209619172952        8.302408082568399E-7
0.7842663199404516        8.345809377822275E-7
0.787000734309256         8.428889079429047E-7
0.7878725128122284        8.453712576384704E-7
0.7886968697932595        8.478814692877215E-7
0.7894025450259807        8.49844842527977E-7
0.7913304771443457        8.554108686378308E-7
0.7929240637071597        8.59897769588097E-7
0.7940382792339342        8.632564224119215E-7
0.796597363314941         8.7097043713217E-7
0.7973944289334476        8.734675121397569E-7
0.7979756146020947        8.75174464272995E-7
0.7985251859227809        8.768992593970539E-7
0.798658947964606         8.772820067017784E-7
0.8012240690611385        8.846218556797736E-7
0.803027165497026         8.898665645769445E-7
0.8037921816039013        8.922632508976343E-7
0.8077122643623209        9.049941278255453E-7
0.8077881235576356        9.05240488461001E-7
0.8080787163919592        9.06123241287205E-7
0.8083535020523005        9.07021229678818E-7
0.8109869998928616        9.148664526176435E-7
0.8127725816177573        9.204048461067756E-7
0.8131302672868888        9.21514290694755E-7
0.8181818181818237        9.383813376478612E-7
0.8232337650042858        9.529675543689829E-7
0.8253779484281623        9.59590468126907E-7
0.8280119286791994        9.673261094548755E-7
0.8282857118267444        9.681411813828454E-7
0.8285751824259968        9.690564360563528E-7
0.832531995889914         9.820000767194881E-7
0.8325740786745008        9.821377391205015E-7
0.8333376586492101        9.845107241747014E-7
0.8351367423395128        9.903914681279226E-7
0.8378420391765715        9.986824445602023E-7
0.8380095858738201        9.992067645318216E-7
0.8383896054716704        1.0003959963581324E-6
0.8385864988429468        1.0010407910197914E-6
0.8389685466701735        1.00229193725137E-6
0.8397702089208394        1.0050081827600977E-6
0.8434415522941308        1.0168172986492275E-6
0.8441556826619099        1.0192095494240244E-6
0.8450380390844607        1.0221653372335419E-6
0.846966339167178         1.0285769988500664E-6
0.8476721496739472        1.0307966147711379E-6
0.8484312884084808        1.0332462536819107E-6
0.8484934991165929        1.033446999295758E-6
0.849285673339832         1.0361061396576176E-6
0.8493619109143502        1.036362051053801E-6
0.8520916664972038        1.0458438651251665E-6
0.8535454459390532        1.0505890321698858E-6
0.8541624694135148        1.0526769950086569E-6
0.8575022601713229        1.063352871418039E-6
0.8580423597658822        1.0651331610600467E-6
0.8585973927615171        1.0669626745480308E-6
0.8591980650748638        1.0690155925233724E-6
0.8597552751585251        1.0709199696211294E-6
0.8613585996598534        1.076601598989464E-6
0.8636493395839757        1.0842687255094118E-6
0.8663278361792788        1.0935745602052853E-6
0.8673323706686951        1.0970645896199974E-6
0.8685547299061938        1.1014495633053876E-6
0.8687012864064396        1.101944886666264E-6
0.86888575886762          1.102597675309644E-6
0.8714354157497475        1.1111309996269451E-6
0.8737107787601595        1.1187604261256533E-6
0.8743444685145292        1.1211012412192836E-6
0.8762384988495562        1.1278911146299308E-6
0.877943616112244         1.134003757151982E-6
0.8787202711138811        1.1366373868941391E-6
0.8796813127682341        1.1402256120001337E-6
0.8807491070337701        1.14386900931008E-6
0.8814941261512814        1.1465634666152688E-6
0.8852988193827773        1.1596942684534689E-6
0.8861624480642014        1.1626742786242065E-6
0.8870797907359886        1.1658396326134557E-6
0.8879801666812543        1.1690402158335904E-6
0.8884286732926174        1.170634530677296E-6
0.8893143533893646        1.1738806535335786E-6
0.8914098886720545        1.181178451179476E-6
0.892157202045734         1.1838410890170909E-6
0.8934104744382054        1.1883064319516035E-6
0.8971345806274478        1.2019730915848494E-6
0.8990488978605704        1.2086693905768736E-6
0.8995541274452812        1.2104366882328254E-6
0.8997411581404222        1.2111113947074817E-6
0.8999881005510701        1.212029472122296E-6
0.904954807865531         1.2305342684026862E-6
0.9060718418426426        1.2344880004799385E-6
0.9072323768381558        1.2387162656591554E-6
0.9106795815979485        1.25127572824134E-6
0.9108193289911863        1.2518033434042642E-6
0.9124025255448558        1.2576597506416073E-6
0.9127750351036106        1.2590774445303645E-6
0.9146773817193612        1.2659282826351988E-6
0.9177329163639953        1.2769773221933155E-6
0.9187332092470744        1.2806902813663204E-6
0.9205952623416955        1.2877846283156323E-6
0.921805035750614         1.2921661571092614E-6
0.923099135674132         1.2970259361663713E-6
0.9250638929492929        1.3044042584153788E-6
0.9284154895797769        1.3173157361486034E-6
0.9293666628876558        1.3207869325674716E-6
0.9294606774847232        1.3211326050499317E-6
0.9313945766515079        1.3282431575243132E-6
0.9316214131695286        1.3290962132061486E-6
0.9329304899032778        1.3340192095359704E-6
0.9362357168178583        1.346978189096824E-6
0.9377252603537283        1.3524910508799602E-6
0.9440559440559468        1.3764271375072892E-6
0.9491075201554082        1.3960519981272737E-6
0.9512508457110513        1.4045225565909405E-6
0.9538843741996992        1.4142072209348903E-6
0.9541590962548678        1.4152820232302724E-6
0.9544496178732853        1.41643750329995E-6
0.9584068373717152        1.4330751598744877E-6
0.9584457473661523        1.4332387522971574E-6
0.9592106723543292        1.436236205896978E-6
0.9610135141008769        1.4434206746406168E-6
0.9637128043434497        1.4534099120650488E-6
0.963880288094435         1.4540713908693569E-6
0.9642622484537906        1.4555799472535778E-6
0.9644592546626942        1.4563693422328728E-6
0.9648432916906255        1.4579081612548626E-6
0.965640649021255         1.461293133317416E-6
0.9693138245532502        1.4758140368840828E-6
0.9700252405596075        1.47867225755556E-6
0.970907595220206         1.4822172499481286E-6
0.9728355506763577        1.4899739734402103E-6
0.9735412344872003        1.4926045757045803E-6
0.9743026078514774        1.4956358101353438E-6
0.9743654006527116        1.4958858053545566E-6
0.9751599809584626        1.499101162004326E-6
0.9752369655079676        1.49941268845595E-6
0.977971084145814         1.5111513884996566E-6
0.979416976752173         1.5169340434947445E-6
0.9800304523314587        1.5194251894061614E-6
0.9833696646309509        1.5319750966570034E-6
0.983910328805365         1.5341518427883925E-6
0.9844685528516344        1.5363992860085366E-6
0.9850702421935562        1.5388582853725174E-6
0.9856306393253078        1.5411485306777708E-6
0.9872253539865614        1.548080476804124E-6
0.9895201289510958        1.5573403217443191E-6
0.9921876977628123        1.5682842707469945E-6
0.9931980947747014        1.5724295184054672E-6
0.9944202556416641        1.5777853393637882E-6
0.9945717050505571        1.5783999531650763E-6
0.9947623546484685        1.5791982989239944E-6
0.9973022926871202        1.5892452230669177E-6
0.9995817534887745        1.5984085686802557E-6
1.000216482725472         1.6012484862818116E-6
1.0021107178502353        1.6093646992773888E-6
1.0038195382821664        1.6166864675285594E-6
1.0045918019269973        1.619813588230192E-6
1.0055478061326406        1.6241205610882987E-6
1.006621608551602         1.6284214697518332E-6
1.0073705372987156        1.631615098065976E-6
1.0111666021360808        1.6467898385411251E-6
1.0120323232860127        1.650315750246964E-6
1.012952454689449         1.6540632641970778E-6
1.0138557097302652        1.6577902721300178E-6
