% Model:              0.5mm Simulation.mph
% Version:            COMSOL 6.2.0.339
% Date:               Dec 29 2024, 11:58
% Dimension:          1
% Nodes:              11692
% Expressions:        1
% Description:        Line graph
% Arc length (mm)         Electric potential
0.23179669344673925       4.588408867388034E-8
0.23683650470617224       4.659842010114506E-8
0.23703303698358802       4.662661171675078E-8
0.23733718633007328       4.667019805511953E-8
0.23953357493728156       4.699049486046336E-8
0.24429237822721106       4.768446562958049E-8
0.24439064436591096       4.769896221910694E-8
0.24454271903916158       4.772137897395035E-8
0.25174825174825344       4.880217015472804E-8
0.25680029215265776       4.9534385157555936E-8
0.2589421938010261        4.987699655024314E-8
0.2615753669156824        5.029075863497473E-8
0.2618523325570674        5.033172006991581E-8
0.2621453628613786        5.037958040437793E-8
0.2661045222301581        5.1004831941166916E-8
0.266136135853813         5.1009824533010975E-8
0.26690437296147884       5.1128916714367696E-8
0.26871639122619584       5.143851655730319E-8
0.27140248208310425       5.1879206069048826E-8
0.2715698582816586        5.190503984139128E-8
0.2719564133658867        5.196470290059526E-8
0.2721537280974893        5.19982860122569E-8
0.27254247397452147       5.206445084490995E-8
0.27333007790659813       5.219415021870966E-8
0.27700845377029637       5.278993642465807E-8
0.2777138110998685        5.291570366420428E-8
0.27859635249307857       5.307306333164637E-8
0.28052401995938325       5.340736850717647E-8
0.2812295972505261        5.3527429114700134E-8
0.2819963327659458        5.365030524221687E-8
0.282060494174706         5.3660587673754296E-8
0.2828608434373443        5.380227661533168E-8
0.2829395850876626        5.381621655582086E-8
0.28568453070412403       5.428585801194458E-8
0.2871125345791139        5.451973482011489E-8
0.28771796201216837       5.46290811640865E-8
0.29105671241794795       5.522190753333407E-8
0.29159879937941824       5.531249560205045E-8
0.29216457498352355       5.5407042276192326E-8
0.29276875795831003       5.5518458538397754E-8
0.2933366962008037        5.562319097672034E-8
0.29491190406495527       5.590420309577733E-8
0.297216615387935         5.630802881898566E-8
0.29985979133922314       5.681846486294792E-8
0.3008838275853698        5.701622128173741E-8
0.3021058461177404        5.7238716513216266E-8
0.30226865579234286       5.726782111509269E-8
0.30247351703686753       5.73081583396223E-8
0.30498995498411574       5.777288241770667E-8
0.3072780077731423        5.817948658951451E-8
0.3079148929510964        5.830186140368802E-8
0.3098088289031544        5.866946558053767E-8
0.3115255584807244        5.9002674822671245E-8
0.31228735975394173       5.914074825566263E-8
0.3132313181637656        5.9326019831376305E-8
0.31431861050030463       5.953433010796825E-8
0.31507648524301857       5.968938867652476E-8
0.31885207700734597       6.045760281705412E-8
0.3197224924575419        6.062449069561803E-8
0.32064898721251467       6.080213086057919E-8
0.32155877763110396       6.099399353994945E-8
0.3220092896014428        6.108900051293087E-8
0.3228947217904441        6.126497621479073E-8
0.32498967336575646       6.167924165546432E-8
0.32573871565914914       6.182462491533391E-8
0.3269793639247247        6.206542505544871E-8
0.33071295833786607       6.286412121338295E-8
0.33261688521926125       6.326837061514599E-8
0.3331319072056349        6.337772215165725E-8
0.3333097406369312        6.341325051348976E-8
0.3335446521611054        6.346499552586325E-8
0.3385311948852916        6.450039653599694E-8
0.33964011734914124       6.472905170568878E-8
0.3407971576565032        6.49918820906526E-8
0.34425452480982344       6.577724897379968E-8
0.34435823445577185       6.579941981346016E-8
0.34597049406134595       6.614140419984267E-8
0.3463494314327118        6.622985432162264E-8
0.3482372273148613        6.666868029793097E-8
0.35130602549408607       6.73413583547643E-8
0.3523008707735542        6.755544158197091E-8
0.35416766798013555       6.799787819150276E-8
0.3553771424140155        6.828268453936286E-8
0.3566713206662939        6.856963907097393E-8
0.35863124748576425       6.900420817417315E-8
0.3619859045275575        6.98236639436145E-8
0.36292980246861717       7.005301418890164E-8
0.3630238169269475        7.007453910569528E-8
0.36496162419797074       7.051820639912521E-8
0.3651897069645429        7.057569886907997E-8
0.36649976001820406       7.09059219146808E-8
0.3698041410749795        7.169012498098138E-8
0.371292000910179         7.204168269981279E-8
0.3776223776223837        7.368878750305166E-8
0.38319188620948097       7.49962155651513E-8
0.3846975358916289        7.53859894487274E-8
0.38725841140715644       7.607755472936219E-8
0.38876139479657823       7.647543882973434E-8
0.39081987924871875       7.707283918196727E-8
0.3910461079619907        7.713126381902557E-8
0.39177269416088834       7.731890814740559E-8
0.3927183971025645        7.757382530268413E-8
0.39287379481985596       7.761571323840137E-8
0.39433090338367904       7.797601784488725E-8
0.39596976508589776       7.842154345456788E-8
0.39689444519193273       7.867291833717224E-8
0.3988478524301442        7.919412105783094E-8
0.39990041197077275       7.948650943346801E-8
0.4037939068982066        8.06699985986693E-8
0.40401738087505734       8.073530134929233E-8
0.40546992055787356       8.111175165811608E-8
0.40592301069940007       8.124004206103719E-8
0.4065304789767037        8.141950853138604E-8
0.408125212017346         8.188405500580748E-8
0.4110394291449726        8.266288721469096E-8
0.4129981689686595        8.323681655272779E-8
0.4161665127614782        8.420336413121571E-8
0.41660893773206986       8.433599860743406E-8
0.41721488250139416       8.453442913621889E-8
0.4185130341478267        8.491368723218617E-8
0.42007332723791535       8.536953057539223E-8
0.4221784463191689        8.601049673035551E-8
0.423376629214836         8.640782843676028E-8
0.4258025465462527        8.715039864890704E-8
0.427148485507173         8.755562155131148E-8
0.42774795490626616       8.77433794514614E-8
0.4299654361739993        8.850288619279668E-8
0.4304123841277345        8.864988943596604E-8
0.4333174634933634        8.949889428560377E-8
0.43587747344542294       9.03957044932665E-8
0.43602863712639106       9.044165744669134E-8
0.4363348508885849        9.053891355068541E-8
0.4382474676785524        9.11080128374021E-8
0.4387536315643441        9.12643081700749E-8
0.4409790133588931        9.202384108310524E-8
0.44207733770108604       9.239870416912567E-8
0.443177471863736         9.273109083634315E-8
0.4438148332564733        9.293044843834255E-8
0.4449883352002679        9.331378581880177E-8
0.44614903818973417       9.37301538908595E-8
0.44750735726388413       9.421741092325806E-8
0.448107476048925         9.440398561828905E-8
0.4512230388361935        9.540979843242509E-8
0.451414319729567         9.547776769771691E-8
0.45160102938655733       9.554411263151968E-8
0.4530374802341086        9.607391505562479E-8
0.4555169034755657        9.702179235110367E-8
0.45698770437248903       9.752348079524488E-8
0.4574577424721209        9.76838102343853E-8
0.4579674844192958        9.787424451391014E-8
0.4591372410823453        9.8326855620229E-8
0.4593872255166431        9.841115155603524E-8
0.45989362145531487       9.85891189211152E-8
0.462897488604483         9.957859216534386E-8
0.4636924461080465        9.985100948580965E-8
0.46628276342245023       1.0082877617764461E-7
0.4671734216467289        1.0116497280524124E-7
0.4678274927896702        1.01420644878367E-7
0.4689564692500454        1.018794338799431E-7
0.46905247293956265       1.0191428647379671E-7
0.46992714974397387       1.0223182380565189E-7
0.47009029771449207       1.0229680167985432E-7
0.4707671249008065        1.0256636550972855E-7
0.4727574969748556        1.0325655894330689E-7
0.47484471974524567       1.0401327184847081E-7
0.4749596177768147        1.0405492759528339E-7
0.47616185337989947       1.0450786995244728E-7
0.47768750116004277       1.0513783852691329E-7
0.48239603502452333       1.0716899955235913E-7
0.48239682497517045       1.0716930612691135E-7
0.4823998119504509        1.0717048018615346E-7
0.4826783702126214        1.0727997017904266E-7
0.48267891745027036       1.0728019651429548E-7
0.49071450479554457       1.1047423641795787E-7
0.49071931306207617       1.1047617708236244E-7
0.49105371351181226       1.1061114444439441E-7
0.49105438234859733       1.1061141563899911E-7
0.4991277338664375        1.1394863504497807E-7
0.4991319855531149        1.1395041694576074E-7
0.4994292527253421        1.1407500293886253E-7
0.49942984724692785       1.1407525305696991E-7
0.5075409629373304        1.175589718539909E-7
0.5075446638043424        1.175605810164999E-7
0.5078047919388737        1.1767368652404314E-7
0.5078053121452601        1.176739133841039E-7
0.5159541920082233        1.2130979440498388E-7
0.5159573477373147        1.2131121764270222E-7
0.5161803311523983        1.214117834383591E-7
0.5161807770435871        1.2141198495004308E-7
0.5243674210791127        1.25208076853982E-7
0.5243700372750002        1.2520930115866518E-7
0.5245558703659263        1.2529626571836623E-7
0.5245562419419159        1.252964397981754E-7
0.5327806501500056        1.2926321995304728E-7
0.5327827323417669        1.2926423190049418E-7
0.5329314095794544        1.2933648919875336E-7
0.5329317068402446        1.2933663368563474E-7
0.5411938792208986        1.3348705105027951E-7
0.5411954328633222        1.3348783622131645E-7
0.541306948792986         1.3354419351234213E-7
0.5413071717385769        1.3354430608330095E-7
0.5496071082917879        1.3789382408981575E-7
0.5496081387666987        1.3789436650608674E-7
0.5496824880065123        1.3793350209008756E-7
0.5496826366369056        1.3793358017579995E-7
0.5580203373626791        1.4250021961183015E-7
0.5580208499802382        1.4250050118599904E-7
0.5580580272200386        1.4252092216107728E-7
0.5580581015352344        1.4252096286150356E-7
0.5664335664335667        1.4732534475253102E-7
0.5716753236127339        1.4990261591849388E-7
0.5738348025272995        1.5110585212503492E-7
0.5764937978207847        1.5255840090559967E-7
0.5767709949238427        1.5270140672494035E-7
0.5769170807919011        1.5277677233672168E-7
0.57721844405879          1.5295108605826975E-7
0.5773775474161589        1.530431141897002E-7
0.5812360386210358        1.5523488500159621E-7
0.5821588379710683        1.5574737728250922E-7
0.5843987719131452        1.5712914182844763E-7
0.586554029208008         1.5839415716908183E-7
0.5866826746512235        1.5846591068047226E-7
0.5874005951502337        1.5886633929586403E-7
0.5875782863373367        1.589752564840168E-7
0.5883215283987493        1.5943083245694573E-7
0.5886372747147774        1.596219785260306E-7
0.5926423523294009        1.6200102754119496E-7
0.5932911357672843        1.6242201817504736E-7
0.5944359280161109        1.6316486515035947E-7
0.596038510808512         1.6417934753427688E-7
0.5966142605952296        1.6453451580436133E-7
0.5977020668855904        1.651775638553639E-7
0.5978841095085663        1.6528517690645722E-7
0.5990235779875022        1.6602109028405095E-7
0.5992655093813344        1.661773390548348E-7
0.6023639773927112        1.6815530679313578E-7
0.6031258666877335        1.6861665622155754E-7
0.6034397469022501        1.6882315162583616E-7
0.6066744919824529        1.7090056010087093E-7
0.6072469492747388        1.71254097748327E-7
0.6083676238669025        1.719462029310487E-7
0.6090783881622865        1.7242340665658016E-7
0.6102094903639248        1.7318282322840714E-7
0.6108409829959882        1.7360262318463122E-7
0.6136093810460679        1.753936922088249E-7
0.6154980600990854        1.7671989245014056E-7
0.6167347233696745        1.7758825763122427E-7
0.6182422190897263        1.7861198876732725E-7
0.6188511382252351        1.7901329233053242E-7
0.6194510236822346        1.7944641144184302E-7
0.6212900978970861        1.8067637553818132E-7
0.6230714194244182        1.8182931581095854E-7
0.6235787208213583        1.8219463882583508E-7
0.6252074837464114        1.8335359225341245E-7
0.6267424580247472        1.8444580995665228E-7
0.6272917006236085        1.8480681288031033E-7
0.6280464523750133        1.853587821922182E-7
0.6290008931530426        1.8601665847480542E-7
0.6297458237710565        1.865681170905769E-7
0.6335507122160031        1.8932281774060686E-7
0.6344142934286445        1.899222203481314E-7
0.6353315730685072        1.9055889446738653E-7
0.6362318838187573        1.91235322556502E-7
0.6366803763482878        1.9157228725968786E-7
0.6375660573381374        1.9221899367575832E-7
0.6396615947115727        1.9371142706135326E-7
0.6404088952108058        1.9424150244164607E-7
0.6416622529839735        1.9513053449626962E-7
0.6453862909052184        1.9799072252291215E-7
0.6473006771230203        1.9942707921719134E-7
0.6478058395401707        1.998061006564527E-7
0.6479929328994398        1.9994239821850673E-7
0.6482399572389266        2.0013730629897623E-7
0.6532065244722993        2.039054384255423E-7
0.6543236128149061        2.047304730932286E-7
0.6554841704247689        2.0565693021852008E-7
0.6589313027320554        2.0840872837206885E-7
0.6590712959390892        2.0851782999349162E-7
0.6606542927303725        2.0973560961757294E-7
0.661026758039382         2.1004552503116726E-7
0.66292920226185          2.1158204046778727E-7
0.6659846435096384        2.1395461518615668E-7
0.6669849726458388        2.1472916607931067E-7
0.668846991606463         2.162850329921461E-7
0.6700567659239383        2.172652473107743E-7
0.6713508640865591        2.1829214229645718E-7
0.6733156525613033        2.1985124460486441E-7
0.6766672251735422        2.2272110731940256E-7
0.6776184472847717        2.2350759566241376E-7
0.677712461763706         2.2358228093897348E-7
0.6796463324767696        2.2511855142278769E-7
0.67987316026381          2.253123433313094E-7
0.6811822291158229        2.2643075547352105E-7
0.6844874587406249        2.2921768328243E-7
0.685977012392236         2.3042298299643853E-7
0.6923076923077023        2.3593114122953236E-7
0.6986385495038228        2.4137835500015953E-7
0.7001276145918283        2.4273639982777976E-7
0.7034327110245044        2.458751297273538E-7
0.7049694066999432        2.4721348836052533E-7
0.7069986668392012        2.4909742969666656E-7
0.707188350348849         2.4926401791510407E-7
0.7079475368759596        2.499307681837318E-7
0.7113002638960637        2.529994340545669E-7
0.7114522038699533        2.5314738487720024E-7
0.7145577297413155        2.561713758363524E-7
0.7157674591600891        2.5725271814104577E-7
0.7176311210921842        2.5898741573792606E-7
0.7186297024356847        2.5997978978751946E-7
0.7216896413706912        2.6291366906892766E-7
0.7233680759212078        2.6443149169486634E-7
0.7235873814442169        2.6462981154279455E-7
0.7239619782883047        2.6498141004828137E-7
0.7255546011663316        2.6657732950310135E-7
0.7256827484581212        2.667067731705968E-7
0.7275296310799444        2.684253742315791E-7
0.7302928354844251        2.7099665080602687E-7
0.7314073037283464        2.721122970384034E-7
0.7355930025827977        2.764360933337839E-7
0.7363806159021831        2.772496921307764E-7
0.7366236926805456        2.774865284498113E-7
0.7368077671749305        2.7767889787124047E-7
0.7392272260124741        2.80005937368647E-7
0.7429545498766661        2.8372056630132423E-7
0.7431905095046965        2.839723875117181E-7
0.7449517125636671        2.8585198144801867E-7
0.7470471482966055        2.880125407199658E-7
0.747932785891738         2.8895443374714097E-7
0.7492854070727848        2.9028039745506923E-7
0.7510715904336749        2.9215573149448176E-7
0.7535908205868029        2.9464806867578E-7
0.754867070580735         2.959106946047999E-7
0.755616264268907         2.966790036977986E-7
0.7566904740161036        2.977963523054809E-7
0.7576461367424692        2.988445904601738E-7
0.7584181028384656        2.9969013342363163E-7
0.758732354930995         3.0002834999588577E-7
0.7620214232698554        3.0356823865828015E-7
0.7621604088216909        3.0372296620862277E-7
0.7626562229874843        3.0427493805235265E-7
0.7649359616750147        3.067959925718553E-7
0.7674752410532371        3.094914152147746E-7
0.7676663092324993        3.096909247952375E-7
0.7678180901590999        3.098594579394999E-7
0.7690402375342131        3.112633515153425E-7
0.7727178601274307        3.15118311656931E-7
0.7737536001196936        3.162805810821183E-7
0.7750129084480584        3.176937306929033E-7
0.7766070396850662        3.1955087149145917E-7
0.7777694110223639        3.2081518503874963E-7
0.7788685536637363        3.2209154758040153E-7
0.7822077267370204        3.2561849974691485E-7
0.7828209619172952        3.262949156072798E-7
0.7842663199404516        3.27994334062026E-7
0.787000734309256         3.3126339954633605E-7
0.7878725128122284        3.322346867028989E-7
0.7886968697932595        3.332169012001699E-7
0.7894025450259807        3.3398049614548164E-7
0.7913304771443457        3.361581595444538E-7
0.7929240637071597        3.3791329469921016E-7
0.7940382792339342        3.3922720299948063E-7
0.796597363314941         3.422449331731524E-7
0.7973944289334476        3.432271316734289E-7
0.7979756146020947        3.4389464558271214E-7
0.7985251859227809        3.445691056002725E-7
0.798658947964606         3.447178463563492E-7
0.8012240690611385        3.4757021049582254E-7
0.803027165497026         3.496200381591482E-7
0.8037921816039013        3.505570796333775E-7
0.8077122643623209        3.555603536474393E-7
0.8077881235576356        3.556571741392595E-7
0.8080787163919592        3.560019682572385E-7
0.8083535020523005        3.563527968044808E-7
0.8109869998928616        3.593986132381913E-7
0.8127725816177573        3.6156131584678055E-7
0.8131302672868888        3.619945459358337E-7
0.8181818181818237        3.685827421172987E-7
0.8232337650042858        3.7431133110171985E-7
0.8253779484281623        3.7690571301484776E-7
0.8280119286791994        3.799144741007036E-7
0.8282857118267444        3.8023459326241356E-7
0.8285751824259968        3.805930483660281E-7
0.832531995889914         3.856922661611358E-7
0.8325740786745008        3.857464990144136E-7
0.8333376586492101        3.8667517201256E-7
0.8351367423395128        3.8897222512638435E-7
0.8378420391765715        3.921923452923619E-7
0.8380095858738201        3.9239790951594585E-7
0.8383896054716704        3.92864158238614E-7
0.8385864988429468        3.9311624608337605E-7
0.8389685466701735        3.936053921259151E-7
0.8397702089208394        3.946744591107225E-7
0.8434415522941308        3.992931335333219E-7
0.8441556826619099        4.002266933126835E-7
0.8450380390844607        4.013801696306197E-7
0.846966339167178         4.038864417776752E-7
0.8476721496739472        4.047477457648676E-7
0.8484312884084808        4.0570738945203025E-7
0.8484934991165929        4.057860313531721E-7
0.849285673339832         4.068252475627881E-7
0.8493619109143502        4.069252600611705E-7
0.8520916664972038        4.106569302227906E-7
0.8535454459390532        4.125145095763346E-7
0.8541624694135148        4.1332991540810796E-7
0.8575022601713229        4.174686902429768E-7
0.8580423597658822        4.1816560057076565E-7
0.8585973927615171        4.1888178001399786E-7
0.8591980650748638        4.1968350826319683E-7
0.8597552751585251        4.204272266848476E-7
0.8613585996598534        4.2266242846959625E-7
0.8636493395839757        4.2565798344253305E-7
0.8663278361792788        4.2928592192932715E-7
0.8673323706686951        4.3064653196028895E-7
0.8685547299061938        4.3237185319487814E-7
0.8687012864064396        4.325653425242296E-7
0.86888575886762          4.3282024506207324E-7
0.8714354157497475        4.361408638209361E-7
0.8737107787601595        4.3911955568554474E-7
0.8743444685145292        4.400402524741408E-7
0.8762384988495562        4.4269940724320103E-7
0.877943616112244         4.450933344243152E-7
0.8787202711138811        4.461213468517354E-7
0.8796813127682341        4.4753266906339584E-7
0.8807491070337701        4.4894971362375403E-7
0.8814941261512814        4.5000238051692217E-7
0.8852988193827773        4.550978125596253E-7
0.8861624480642014        4.5625914147957226E-7
0.8870797907359886        4.574927000646004E-7
0.8879801666812543        4.5873720825104206E-7
0.8884286732926174        4.593571383507424E-7
0.8893143533893646        4.6063016785609476E-7
0.8914098886720545        4.6347210139003623E-7
0.892157202045734         4.645138816841217E-7
0.8934104744382054        4.6626098608179535E-7
0.8971345806274478        4.7159667558415937E-7
0.8990488978605704        4.741930969014122E-7
0.8995541274452812        4.748783484580272E-7
0.8997411581404222        4.751422535214813E-7
0.8999881005510701        4.7550062747647106E-7
0.904954807865531         4.827538254237123E-7
0.9060718418426426        4.842925644104349E-7
0.9072323768381558        4.859346112835782E-7
0.9106795815979485        4.908120788470616E-7
0.9108193289911863        4.910188441040518E-7
0.9124025255448558        4.933083975561575E-7
0.9127750351036106        4.93861493816046E-7
0.9146773817193612        4.9651336632213E-7
0.9177329163639953        5.008092785396956E-7
0.9187332092470744        5.022602816105578E-7
0.9205952623416955        5.050262500503586E-7
0.921805035750614         5.067219482052462E-7
0.923099135674132         5.086204518513797E-7
0.9250638929492929        5.115028404389005E-7
0.9284154895797769        5.165355603019139E-7
0.9293666628876558        5.178779030377778E-7
0.9294606774847232        5.180122013520033E-7
0.9313945766515079        5.207747446812408E-7
0.9316214131695286        5.21105335439115E-7
0.9329304899032778        5.230131793493574E-7
0.9362357168178583        5.280845247492376E-7
0.9377252603537283        5.302244571271457E-7
0.9440559440559468        5.394929882554289E-7
0.9491075201554082        5.471455716620417E-7
0.9512508457110513        5.504395964241705E-7
0.9538843741996992        5.541697691704758E-7
0.9541590962548678        5.54588947838458E-7
0.9544496178732853        5.550383385381113E-7
0.9584068373717152        5.615686212066337E-7
0.9584457473661523        5.616328312567497E-7
0.9592106723543292        5.627990995030038E-7
0.9610135141008769        5.65586548855952E-7
0.9637128043434497        5.694297610328541E-7
0.963880288094435         5.696876288627726E-7
0.9642622484537906        5.702757174887046E-7
0.9644592546626942        5.705824358780973E-7
0.9648432916906255        5.711803420016106E-7
0.965640649021255         5.725084382538918E-7
0.9693138245532502        5.78155580215112E-7
0.9700252405596075        5.792634945635962E-7
0.970907595220206         5.80637617974076E-7
0.9728355506763577        5.836502979090624E-7
0.9735412344872003        5.846611669115289E-7
0.9743026078514774        5.858420455222577E-7
0.9743654006527116        5.859394362104066E-7
0.9751599809584626        5.871879781812703E-7
0.9752369655079676        5.873089457417164E-7
0.977971084145814         5.919134671001123E-7
0.979416976752173         5.941651928076276E-7
0.9800304523314587        5.951317789813475E-7
0.9833696646309509        5.999486983951347E-7
0.983910328805365         6.00796120541647E-7
0.9844685528516344        6.016710655480101E-7
0.9850702421935562        6.026250596139497E-7
0.9856306393253078        6.035135838091005E-7
0.9872253539865614        6.062314389404913E-7
0.9895201289510958        6.098273788133483E-7
0.9921876977628123        6.140632098555052E-7
0.9931980947747014        6.156676187123897E-7
0.9944202556416641        6.177673968875621E-7
0.9945717050505571        6.180059869819622E-7
0.9947623546484685        6.183157703248984E-7
0.9973022926871202        6.221963484952878E-7
0.9995817534887745        6.257522664766853E-7
1.000216482725472         6.268657967931641E-7
1.0021107178502353        6.300268006819541E-7
1.0038195382821664        6.328783938975807E-7
1.0045918019269973        6.340909470377894E-7
1.0055478061326406        6.357792337109226E-7
1.006621608551602         6.374391844366605E-7
1.0073705372987156        6.386794465665488E-7
1.0111666021360808        6.445160562248813E-7
1.0120323232860127        6.458808102425695E-7
1.012952454689449         6.473313385445944E-7
1.0138557097302652        6.487690030921332E-7
1.0143048386124462        6.49483858412072E-7
