% Model:              0.5mm Simulation.mph
% Version:            COMSOL 6.2.0.339
% Date:               Dec 29 2024, 11:57
% Dimension:          1
% Nodes:              11692
% Expressions:        1
% Description:        Line graph
% Arc length (mm)         Electric potential
0.4387536315643441        2.7201136275677487E-8
0.4409790133588931        2.7427171496376146E-8
0.44207733770108604       2.7538729875120198E-8
0.443177471863736         2.763774511545475E-8
0.4438148332564733        2.769721661577493E-8
0.4449883352002679        2.781142117020425E-8
0.44614903818973417       2.7935199388751024E-8
0.44750735726388413       2.8080051531583733E-8
0.448107476048925         2.8135653306419727E-8
0.4512230388361935        2.8435817655072255E-8
0.451414319729567         2.8456044863793874E-8
0.45160102938655733       2.8475788682090114E-8
0.4530374802341086        2.8633203349125197E-8
0.4555169034755657        2.891530600925803E-8
0.45698770437248903       2.9064741012706245E-8
0.4574577424721209        2.9112497405285333E-8
0.4579674844192958        2.916907879245436E-8
0.4591372410823453        2.9303779543092695E-8
0.4593872255166431        2.932893720720055E-8
0.45989362145531487       2.938194266002508E-8
0.462897488604483         2.967659936188089E-8
0.4636924461080465        2.9757843619375105E-8
0.46628276342245023       3.0048754250078306E-8
0.4671734216467289        3.014878135653544E-8
0.4678274927896702        3.022471800318633E-8
0.4689564692500454        3.036132052289038E-8
0.46905247293956265       3.037170044896445E-8
0.46992714974397387       3.046627057032358E-8
0.47009029771449207       3.0485582850125847E-8
0.4707671249008065        3.0565700769817756E-8
0.4727574969748556        3.077130252774214E-8
0.47484471974524567       3.099735487744685E-8
0.4749596177768147        3.100979867136318E-8
0.47616185337989947       3.11448357952062E-8
0.47768750116004277       3.133210055537971E-8
0.48239603502452333       3.193830447920648E-8
0.48239682497517045       3.1938395888256136E-8
0.4823998119504509        3.193874467627948E-8
0.4826783702126214        3.197127182382562E-8
0.48267891745027036       3.1971339024070024E-8
0.49071450479554457       3.2920276936920787E-8
0.49071931306207617       3.2920854439676467E-8
0.49105371351181226       3.2961018016293286E-8
0.49105438234859733       3.296109864408447E-8
0.4991277338664375        3.3953169738935626E-8
0.4991319855531149        3.395370011836975E-8
0.4994292527253421        3.399078290612251E-8
0.49942984724692785       3.399085729883999E-8
0.5075409629373304        3.5026885260861266E-8
0.5075446638043424        3.5027364241212626E-8
0.5078047919388737        3.506103101845877E-8
0.5078053121452601        3.506109850928416E-8
0.5159541920082233        3.6142657080625276E-8
0.5159573477373147        3.614308068040028E-8
0.5161803311523983        3.6173012186475964E-8
0.5161807770435871        3.61730721432478E-8
0.5243674210791127        3.730249890733776E-8
0.5243700372750002        3.730286324241912E-8
0.5245558703659263        3.732874261735706E-8
0.5245562419419159        3.732879441544503E-8
0.5327806501500056        3.8509204581291405E-8
0.5327827323417669        3.8509505673091214E-8
0.5329314095794544        3.8531004892294104E-8
0.5329317068402446        3.853104788747327E-8
0.5411938792208986        3.976634807396144E-8
0.5411954328633222        3.9766581662483205E-8
0.541306948792986         3.978334796648819E-8
0.5413071717385769        3.978338146781319E-8
0.5496071082917879        4.10782834880057E-8
0.5496081387666987        4.107844484968387E-8
0.5496824880065123        4.109008716914955E-8
0.5496826366369056        4.1090110411828803E-8
0.5580203373626791        4.245014505726452E-8
0.5580208499802382        4.2450228827454396E-8
